300,0.3,50,109,104
113,26,30
247,255,37
132,39,33
32,101,18
197,168,30
236,96,34
81,222,19
194,99,20
92,88,20
171,152,4
124,40,42
69,104,47
201,260,13
90,163,21
296,268,34
39,117,44
56,286,1
9,211,14
124,161,38
243,112,8
215,50,23
60,176,33
113,39,25
173,53,27
71,42,38
131,56,24
291,45,45
117,158,20
48,287,2
282,225,21
34,160,18
175,99,10
37,165,12
78,166,19
138,217,14
212,166,16
50,104,38
124,53,42
210,56,8
196,158,37
215,171,36
127,287,15
22,5,44
261,287,3
242,45,40
168,59,12
113,160,29
66,48,34
16,227,33
29,166,11
203,53,11
249,169,30
1,67,42
161,56,41
254,284,38
240,120,2
59,45,16
50,225,43
298,61,33
110,239,35
163,102,45
289,241,32
256,64,11
38,107,17
131,298,15
203,174,24
207,64,14
163,223,50
237,172,30
108,58,12
66,61,14
272,166,5
76,254,21
120,297,1
161,298,46
1,80,44
276,56,43
202,70,32
293,188,41
270,241,40
237,64,27
108,179,32
75,2,38
52,18,40
167,5,31
184,174,49
156,75,38
142,177,5
288,231,49
54,64,38
288,2,9
73,77,22
293,80,23
191,69,23
232,70,26
91,131,34
177,134,22
89,21,22
267,293,6
181,24,43
38,241,49
79,242,4
112,190,7
165,16,7
10,142,38
238,6,12
54,185,17
276,298,44
293,201,32
241,11,27
86,137,45
177,255,2
94,257,31
42,67,42
61,80,16
262,70,50
107,196,38
24,198,2
170,252,25
63,126,8
51,35,3
137,75,21
109,13,20
241,132,34
141,194,1
72,94,33
58,196,35
3,260,37
264,35,40
33,139,46
156,209,40
104,19,2
49,83,13
238,19,28
21,250,23
54,198,22
68,96,6
174,263,17
26,99,18
141,86,40
227,89,20
180,14,43
39,38,33
177,268,28
185,92,49
262,83,6
162,145,33
74,261,27
74,32,47
19,96,38
192,253,48
104,140,24
197,102,34
269,207,31
35,40,3
296,81,11
67,258,36
34,81,15
139,97,33
72,107,42
92,22,41
116,150,37
69,38,23
294,156,12
132,94,12
178,210,43
35,161,50
236,151,27
40,276,44
136,213,19
296,202,19
134,140,48
282,38,21
139,218,45
213,204,11
20,38,6
199,269,40
166,92,29
116,271,48
289,162,42
234,263,26
13,264,39
261,100,36
99,38,18
118,51,3
104,153,19
250,207,37
2,105,28
282,159,40
227,223,38
287,274,27
37,99,8
298,103,31
69,280,24
69,51,9
196,92,10
96,154,42
41,218,36
215,105,49
113,94,38
99,159,36
173,108,50
159,210,15
76,175,26
134,153,39
268,116,13
240,54,50
212,221,23
23,56,17
215,226,19
108,100,13
127,113,3
219,116,44
2,118,33
203,108,5
249,224,43
268,237,7
20,172,24
235,60,47
161,111,42
133,49,10
243,180,50
251,41,33
289,296,20
297,157,22
99,172,50
11,59,11
38,162,15
291,113,44
103,291,32
263,280,4
249,116,18
138,285,14
246,47,10
