200,0.3,50,108,143
86,72,6
172,75,21
158,177,20
185,194,44
193,18,9
178,155,29
17,58,22
35,106,20
36,71,19
171,116,42
55,84,36
161,102,16
48,45,50
0,5,44
146,59,20
119,105,1
64,169,8
171,152,15
63,61,45
76,143,50
83,39,19
175,122,45
26,142,10
52,51,16
78,189,22
139,19,42
180,57,28
164,112,30
3,15,13
190,21,41
102,137,33
109,33,8
169,47,33
148,24,13
120,42,5
139,55,4
106,107,4
113,3,30
167,123,32
132,16,35
174,162,20
192,67,15
24,74,28
82,15,23
135,170,1
87,130,25
60,176,17
134,62,35
147,144,44
25,155,9
5,60,28
71,42,42
2,171,6
108,189,28
122,7,35
147,180,21
139,176,28
46,134,49
199,47,39
70,162,9
64,2,48
98,144,3
196,158,22
15,146,50
55,182,24
176,100,39
142,187,37
54,74,49
14,1,5
0,103,12
34,16,21
18,151,23
147,36,18
127,58,32
70,198,21
71,163,18
157,86,50
48,179,40
169,60,28
87,107,14
67,49,4
53,114,25
18,7,2
4,109,47
44,145,45
104,196,24
177,180,2
98,36,35
70,54,28
16,83,22
124,174,41
190,119,32
68,93,42
182,115,34
33,172,33
148,122,3
92,78,23
57,120,20
177,36,19
105,17,21
22,162,45
89,152,29
109,167,17
143,43,48
189,10,9
115,61,10
96,197,41
161,177,24
169,181,12
127,35,48
27,97,25
113,137,47
180,47,18
44,37,29
199,60,43
70,175,15
31,67,5
105,53,25
191,56,34
164,102,26
196,171,6
83,114,8
40,152,32
20,94,12
5,194,15
60,130,31
146,170,8
174,152,30
112,177,30
72,104,22
64,100,39
123,186,36
43,77,25
197,135,26
190,96,30
82,5,25
176,198,39
28,34,19
88,85,10
188,172,18
39,192,43
5,50,45
10,165,18
151,104,21
2,161,21
22,139,30
69,71,38
14,135,47
129,122,2
74,186,44
161,154,7
195,67,7
60,22,13
78,156,21
151,140,39
158,36,33
39,48,26
35,194,17
91,95,15
157,40,33
61,103,17
0,93,50
40,129,24
19,106,40
93,55,2
11,102,16
13,32,15
32,45,20
23,76,39
75,123,15
176,175,12
55,28,33
162,11,37
179,180,28
158,157,50
159,122,15
79,13,22
199,158,39
198,193,45
63,5,3
3,103,3
180,181,30
92,68,41
23,197,12
51,179,3
70,129,43
36,136,24
156,52,4
1,178,29
7,109,40
108,12,10
62,45,21
121,131,18
33,18,3
19,83,10
185,115,6
110,121,23
2,30,20
123,140,29
47,181,45
149,49,29
103,82,6
168,62,14
55,5,36
96,43,40
100,193,36
187,161,23
107,52,25
198,170,20
78,25,1
24,54,25
131,0,6
116,137,35
135,150,15
8,195,34
54,162,2
182,82,21
127,146,26
188,162,38
153,55,3
53,117,47
194,56,9
93,153,20
38,74,14
51,156,4
57,87,13
184,128,45
137,196,11
49,83,1
22,129,35
42,44,16
129,112,34
8,51,9
81,35,39
32,179,41
11,56,4
24,175,13
63,103,39
164,69,31
157,30,50
47,158,36
103,59,44
168,39,14
169,4,14
95,55,6
106,64,23
165,150,46
63,139,44
184,20,28
135,127,28
176,165,19
161,36,39
147,101,48
19,181,12
125,199,32
85,126,2
159,112,29
145,177,18
37,86,47
76,77,13
117,115,49
22,106,33
73,188,25
169,125,5
106,185,9
39,195,23
92,58,8
132,94,45
179,26,16
58,65,43
98,101,39
184,141,28
50,61,32
61,70,19
161,157,33
162,122,38
94,67,31
168,16,48
60,74,36
179,62,21
193,109,25
71,120,5
111,156,11
186,70,6
23,43,3
83,94,7
21,119,50
176,142,7
87,64,41
106,77,37
34,58,30
153,9,23
152,193,27
100,3,7
158,124,13
61,191,39
108,123,1
93,143,49
139,110,32
140,75,27
3,106,3
77,55,8
89,109,8
157,164,16
156,19,6
169,138,24
181,112,18
53,192,27
138,7,49
156,55,8
82,106,11
21,96,36
40,109,25
155,96,3
107,19,36
144,166,48
43,34,33
164,144,44
171,40,10
115,139,22
150,17,35
143,121,48
108,100,45
41,110,27
19,171,24
148,56,27
99,51,26
11,167,18
39,149,12
30,180,27
45,80,40
133,193,17
164,180,7
83,192,4
43,119,46
9,14,49
194,59,26
59,100,4
179,16,3
30,36,31
89,122,22
171,161,31
91,52,26
36,116,27
83,48,39
87,198,2
94,57,18
107,176,24
0,50,32
19,63,2
119,150,39
11,59,23
85,8,41
12,24,20
38,162,1
39,41,33
52,60,46
51,15,50
9,135,20
186,60,34
63,106,46
111,146,1
182,26,20
41,87,2
34,48,48
133,170,25
39,126,6
64,70,34
191,111,39
137,140,5
3,60,27
22,73,47
108,113,49
15,34,10
61,1,18
30,193,4
92,25,25
38,54,23
84,170,7
150,115,6
156,9,45
15,70,17
1,135,2
47,102,45
8,31,38
81,15,10
27,44,7
55,106,17
161,124,49
136,180,48
174,63,9
146,81,14
64,191,41
199,7,21
145,36,10
115,93,1
134,143,43
96,0,36
41,64,2
114,48,30
113,169,27
46,179,50
140,186,11
4,33,14
58,153,33
64,47,4
123,133,3
10,76,32
57,8,45
156,130,17
76,21,37
190,43,11
127,103,42
34,61,40
93,110,40
139,77,42
12,122,34
166,180,18
191,124,26
57,44,10
184,85,34
68,53,11
129,69,27
61,14,2
142,88,32
99,126,13
198,19,2
178,190,21
111,100,2
17,93,47
163,147,24
156,22,7
101,86,36
8,44,8
122,29,44
34,182,7
154,98,41
162,102,49
87,8,38
139,198,12
148,167,38
165,107,13
151,172,34
44,46,45
98,166,38
3,194,3
104,97,6
196,180,15
116,71,37
61,135,15
135,84,32
182,16,48
81,113,7
128,45,10
159,69,5
64,60,13
137,130,37
138,95,21
2,85,34
94,168,48
14,59,13
60,175,7
174,197,39
18,29,1
51,126,18
24,109,3
189,176,5
55,96,2
41,198,7
96,134,14
0,17,7
194,111,42
119,117,42
39,8,26
64,181,10
111,113,7
57,142,16
131,91,12
76,155,28
69,116,46
40,89,19
106,34,18
52,63,24
125,133,8
30,124,20
124,88,20
170,55,20
164,124,2
196,193,38
117,49,13
15,1,23
34,51,21
73,122,15
60,152,49
154,196,4
26,10,6
67,48,7
193,187,20
32,90,4
186,148,25
23,121,49
138,108,20
158,166,1
144,2,21
130,104,48
35,95,2
149,117,42
95,146,26
135,182,38
87,142,16
47,69,14
88,107,37
127,178,11
53,149,12
100,81,35
186,4,3
63,50,48
83,28,30
134,110,3
21,53,13
146,84,38
12,4,10
37,177,39
78,178,49
44,36,43
70,174,31
151,162,31
143,78,3
55,194,42
62,90,26
0,115,8
188,86,39
79,179,26
165,182,16
46,2,23
32,67,17
78,34,49
191,91,44
97,47,25
83,149,24
186,125,43
131,189,28
189,130,48
196,26,20
175,3,26
174,187,31
12,125,7
159,144,18
152,19,12
184,88,50
185,16,30
56,131,39
35,108,38
171,118,4
9,56,40
170,153,47
1,115,21
102,18,22
34,149,42
139,165,11
167,4,30
131,81,19
184,173,9
89,164,37
197,26,46
68,141,33
189,22,10
33,40,7
179,94,4
198,107,10
125,123,38
71,152,4
31,79,35
145,101,19
10,56,6
137,97,37
110,143,5
83,126,20
76,1,1
108,70,27
48,168,32
14,26,31
128,48,4
95,100,26
19,141,1
120,44,19
146,182,32
13,67,37
126,87,5
72,116,23
38,11,25
167,125,6
186,138,7
84,127,26
75,158,15
116,159,20
28,46,40
41,165,45
34,126,34
59,70,46
119,84,19
165,51,46
91,22,35
123,54,43
149,192,1
115,50,11
21,43,1
135,28,25
195,79,10
127,24,24
181,144,22
147,2,48
188,40,1
125,100,34
144,113,43
89,177,5
36,171,36
102,116,11
176,102,35
109,12,8
14,3,49
73,89,1
154,163,3
179,107,41
139,34,6
112,166,35
97,37,37
82,174,13
83,139,37
176,187,1
96,78,37
47,36,9
33,138,15
34,103,32
113,18,17
181,36,12
67,51,17
44,147,22
158,169,23
119,61,7
165,28,22
70,56,43
124,176,33
177,2,32
190,121,44
109,133,1
29,24,10
14,124,14
134,77,25
74,175,23
175,78,37
168,182,49
60,11,5
38,109,13
151,129,4
186,7,28
97,158,36
156,64,6
61,92,15
1,190,39
108,24,37
47,157,24
26,134,26
81,70,7
0,82,10
181,157,6
66,27,9
192,23,50
164,104,14
77,185,14
156,100,45
165,185,28
13,57,23
132,8,4
53,93,36
159,111,39
177,159,47
123,188,49
189,133,12
117,114,28
81,191,26
147,136,7
44,160,22
174,10,23
166,6,22
51,168,5
158,2,12
57,99,21
117,150,47
149,182,45
175,91,8
176,56,43
33,7,20
188,30,48
191,35,29
50,96,17
90,132,41
2,19,19
55,174,30
142,179,20
8,99,40
0,95,4
104,152,3
77,198,36
70,10,25
96,68,6
87,99,48
134,31,28
100,38,43
146,5,34
118,86,8
104,188,7
37,98,3
159,124,10
156,198,24
182,107,13
109,123,22
115,17,23
120,132,12
81,24,36
26,88,7
106,197,44
32,168,43
198,51,32
69,86,8
15,115,16
61,82,12
88,185,43
81,60,7
168,28,37
113,129,27
79,136,33
11,81,48
166,104,16
16,196,30
131,146,1
149,51,44
21,131,17
88,41,37
126,67,28
10,121,48
16,52,21
171,75,46
109,100,36
14,91,4
188,164,39
148,91,47
180,160,47
39,184,10
12,167,8
65,93,9
191,169,27
14,127,30
168,185,41
175,81,24
47,124,5
162,111,32
67,139,49
141,88,40
13,168,11
59,135,33
4,199,14
198,64,37
65,178,43
30,71,33
35,186,29
164,71,41
43,10,22
134,165,44
168,41,39
107,31,32
126,44,34
118,40,33
23,68,50
9,170,28
171,52,5
189,100,19
76,43,42
96,58,25
28,3,43
136,94,34
128,90,11
34,83,39
198,185,21
46,57,36
105,143,12
43,131,2
22,108,20
103,182,28
108,148,16
21,0,26
26,78,19
18,74,11
151,109,11
118,161,15
193,75,38
159,199,46
71,86,49
110,77,36
82,95,29
102,73,48
108,4,40
47,137,6
161,159,10
148,189,46
153,155,19
193,111,37
111,158,14
185,107,49
57,187,30
112,123,37
49,183,16
29,125,48
69,161,1
35,19,20
95,70,18
169,19,40
81,135,9
100,5,43
198,162,25
46,34,22
170,100,12
137,152,25
116,129,27
190,78,26
9,3,22
77,21,24
156,165,48
122,172,47
14,81,9
134,34,25
34,96,15
175,35,27
168,139,31
26,55,5
113,60,45
133,38,16
186,193,34
79,67,38
157,166,6
189,198,24
42,36,7
19,52,1
93,1,28
165,106,21
166,71,31
191,15,10
43,0,33
75,69,3
122,64,11
168,31,7
175,156,36
26,176,23
100,162,26
5,153,46
106,56,31
152,172,37
118,30,15
58,165,43
199,104,35
56,55,38
156,142,18
80,183,41
81,148,8
108,102,23
14,58,26
33,108,14
74,109,15
100,18,5
140,54,10
5,9,35
91,198,18
23,143,21
2,120,46
197,179,30
50,17,6
189,175,24
69,30,49
61,26,18
41,197,18
87,164,24
81,4,24
113,73,18
187,22,14
79,80,36
70,111,4
185,61,38
91,54,30
36,118,42
156,34,48
28,114,23
142,136,47
95,24,37
174,88,35
46,168,48
146,106,4
165,119,9
31,39,7
76,190,8
138,22,46
124,87,1
130,18,20
8,141,13
81,125,34
148,35,25
11,146,20
30,159,19
105,110,32
164,159,19
97,69,37
2,97,49
74,122,8
126,132,45
72,161,20
